39.5820772791833,-86.7460581600513
39.582076626915,-86.7460760124166
39.5820759096349,-86.746093862289
39.5820751305588,-86.746111709572
39.5820742928701,-86.7461295542008
39.5820733996276,-86.7461473961358
39.5820724538583,-86.7461652353643
39.5820714585936,-86.7461830719006
39.5820704168885,-86.7462009057855
39.5820693318029,-86.7462187370842
39.5820682063915,-86.7462365658838
39.5820670436918,-86.746254392291
39.582065846736,-86.7462722164313
39.5820646185541,-86.7462900384476
39.5820633621695,-86.7463078584984
39.5820620806036,-86.7463256767562
39.5820607768755,-86.7463434934065
39.5820594539981,-86.7463613086455
39.5820581149824,-86.746379122679
39.5820567628369,-86.7463969357209
39.5820554005611,-86.7464147479911
39.5820540311519,-86.7464325597144
39.5820526576096,-86.7464503711195
39.5820512829492,-86.7464681824384
39.5820499101898,-86.7464859939038
39.5820485423362,-86.7465038057466
39.5820471823312,-86.7465216181903
39.5820458331008,-86.7465394314532
39.582044497626,-86.7465572457525
39.582043179125,-86.7465750613158
39.5820418808817,-86.7465928783665
39.5820406056633,-86.7466106970797
39.5820393539475,-86.7466285174594
39.5820381255795,-86.7466463394637
39.5820369203154,-86.7466641630455
39.5820357375153,-86.7466819881321
39.5820345764283,-86.7466998146463
39.5820334363263,-86.746717642515
39.5820323165824,-86.746735471674
39.5820312165988,-86.7467533020631
39.582030135771,-86.7467711336237
39.582029073466,-86.7467889662974
39.5820280290426,-86.7468068000274
39.5820270018611,-86.7468246347588
39.582025991288,-86.7468424704391
39.582024996692,-86.7468603070175
39.582024017441,-86.746878144445
39.5820230529003,-86.746895982674
39.5820221024343,-86.7469138216585
39.5820211654074,-86.7469316613541
39.5820202411843,-86.7469495017176
39.5820193291293,-86.7469673427073
39.5820184286066,-86.7469851842829
39.5820175389802,-86.7470030264051
39.5820166596135,-86.747020869036
39.5820157898701,-86.7470387121386
39.5820149291134,-86.747056555677
39.5820140767068,-86.7470743996162
39.5820132320136,-86.7470922439223
39.5820123943964,-86.747110088562
39.5820115632176,-86.7471279335027
39.5820107378401,-86.7471457787127
39.5820099176282,-86.7471636241609
39.5820091019472,-86.7471814698168
39.5820082901606,-86.7471993156503
39.5820074816256,-86.7472171616314
39.582006675697,-86.7472350077304
39.5820058717357,-86.7472528539181
39.5820050691314,-86.7472707001669
39.5820042672829,-86.7472885464497
39.5820034655987,-86.7473063927399
39.5820026635343,-86.747324239013
39.5820018605601,-86.7473420852452
39.5820010561451,-86.7473599314125
39.5820002497494,-86.7473777774904
