,0,1
96,-86.74834184011922,39.58197082867702
97,-86.74835961285191,39.58197103146651
98,-86.7483774040409,39.58197210457469
99,-86.74839516425392,39.581972486407935
100,-86.74841293549353,39.58197376221458
101,-86.74843068189213,39.58197436929086
102,-86.74844843105589,39.58197589611463
103,-86.74846616600314,39.581977567382445
104,-86.74848388537224,39.58197939592406
105,-86.74850158744056,39.581981395268045
106,-86.74851927007421,39.58198357946559
107,-86.74853693068316,39.58198596290107
108,-86.7485545661909,39.5819885600184
109,-86.74857217298607,39.5819913854561
110,-86.7485897468477,39.581994454330804
111,-86.74861550767994,39.581999344014385
112,-86.7486326625227,39.58200302670222
113,-86.74864976578493,39.58200700109099
114,-86.74866681148444,39.582011274881765
115,-86.74868399715629,39.58201502626268
116,-86.74870112383356,39.582019068495484
117,-86.74871797543878,39.58202423318947
118,-86.74873496977659,39.582028841999936
119,-86.74875189717099,39.58203371620671
120,-86.74876875604143,39.58203884598854
121,-86.74878554524953,39.58204422110808
122,-86.74880226415867,39.582049830665966
123,-86.7488189123666,39.58205566399969
124,-86.74883573489336,39.582060843229364
125,-86.74885224476186,39.58206709361068
126,-86.74886867827864,39.58207355381859
127,-86.74888502857131,39.582080233895525
128,-86.74890128999556,39.5820871396084
129,-86.74891771447035,39.58209342580046
130,-86.74893378306982,39.582100802948204
131,-86.74895441506527,39.582109654761815
132,-86.74897049270393,39.58211676515419
133,-86.74898645190304,39.58212413876784
134,-86.74900228457105,39.58213178214706
135,-86.74901798124284,39.58213970328274
136,-86.74903353088447,39.582147911474
137,-86.74904892215943,39.58215641464311
138,-86.74906414821434,39.58216521111834
139,-86.74907920261414,39.58217429812839
140,-86.74909407855056,39.58218367352174
141,-86.74910877279679,39.58219332975203
142,-86.74912371555473,39.58220252919932
143,-86.74914335248128,39.582214273301744
144,-86.74915805608181,39.58222411776434
145,-86.74917258687691,39.58223420114594
146,-86.74918694468772,39.58224451564376
147,-86.74920173050106,39.58225439977182
148,-86.74921575198717,39.58226514862364
149,-86.74923021842268,39.58227544485136
150,-86.74924390092818,39.58228660576388
151,-86.74925803508457,39.58229730472484
152,-86.74927199787844,39.58230820429851
153,-86.74928578007557,39.58231930790814
154,-86.74929871295014,39.582331299408594
155,-86.74931857777597,39.58234826448292
156,-86.74933184936475,39.5823603578155
157,-86.74934566995829,39.582372113180284
158,-86.7493584505016,39.58238466609696
159,-86.74937176136353,39.582396888218774
160,-86.74938399068319,39.58240991362995
161,-86.74939674053331,39.58242260537684
162,-86.74940921724502,39.582435514951456
163,-86.74942143266743,39.582448626171136
164,-86.74943423058586,39.582461358565176
165,-86.74944599323645,39.58247481240399
166,-86.74945508285577,39.58249006927589
167,-86.7494639992581,39.58250542807963
168,-86.74947277226985,39.58252086923654
169,-86.74948143209167,39.582536374102304
170,-86.74949000909187,39.58255192483
171,-86.74949853458874,39.582567503684245
172,-86.74950704074989,39.58258309286003
173,-86.74951556163052,39.58259867369213
174,-86.74952412836898,39.58261422910721
175,-86.7495327685084,39.582629743747354
176,-86.74954149624567,39.58264520921212
177,-86.74955031447105,39.58266062332369
178,-86.74955922236725,39.582675986019034
179,-86.74956820951333,39.58269130277357
180,-86.74957726173307,39.58270658141451
181,-86.74958636566531,39.582721829511044
182,-86.74959551016715,39.582737053488124
183,-86.74960468494828,39.58275225937053
184,-86.74961387950816,39.582767453373215
185,-86.74962308248459,39.58278264226595
186,-86.74963228214348,39.58279783304976
187,-86.74964146692325,39.58281303259218
188,-86.7496506265301,39.582828246921835
189,-86.74965975120216,39.5828434816412
190,-86.74966883056487,39.582858742592386
191,-86.74967699599543,39.582874507214534
192,-86.74968592980487,39.58288984752019
193,-86.7496947667359,39.582905242559484
194,-86.74970435200015,39.58292023976473
195,-86.7497128888856,39.58293580581727
196,-86.74971759940976,39.58295339087986
197,-86.74972196375265,39.58297112294741
198,-86.74972768291627,39.58299999062909
199,-86.74973071854353,39.58301755909767
200,-86.7497333418836,39.58303526903768
201,-86.74973551064355,39.58305312362982
202,-86.74973716254362,39.583071129735195
203,-86.74973822074514,39.58308929299766
204,-86.74973875051806,39.5831143187473
205,-86.74973869508244,39.583132101628884
206,-86.74973863471602,39.58315557169878
207,-86.74973803232714,39.583173132314016
208,-86.74973667636247,39.58319068848891
209,-86.74973488911492,39.583208221733166
210,-86.7497328805009,39.5832257338525
211,-86.7497307857712,39.583243232002346
212,-86.74972960803068,39.583260762419656
213,-86.74972813384937,39.58327827293767
214,-86.74972513375148,39.583300519371946
215,-86.74972174098413,39.583317769135604
216,-86.74971596587493,39.583339460289274
217,-86.74971024701483,39.58335607914529
218,-86.7497036887629,39.58337237990018
219,-86.7496964660643,39.58338839695879
220,-86.74968876195058,39.58340419378627
221,-86.74968074761287,39.58341984316991
222,-86.74967252143948,39.583435384517124
223,-86.74966414103709,39.58345083773594
224,-86.74965564749272,39.58346621603011
225,-86.74964693295921,39.58348145884887
226,-86.74963559208778,39.5835008561774
227,-86.74962653336262,39.58351596255491
228,-86.74961684272091,39.5835306484398
229,-86.74960656536736,39.58354490202136
230,-86.74959315827448,39.58356423044375
231,-86.74958224722032,39.583578298675455
232,-86.74957094519948,39.58359200449958
233,-86.74955933182576,39.583605409968314
234,-86.74954744947013,39.583618546156295
235,-86.74953533272672,39.5836314385614
236,-86.74952301456898,39.58364411317709
237,-86.74950990027442,39.58365589085877
238,-86.7494971057025,39.583668007420926
239,-86.74948345900722,39.58367912519782
240,-86.7494629500091,39.5836959984091
241,-86.74944887587311,39.583706945213365
242,-86.74943449143832,39.58371742206273
243,-86.74941983316569,39.583727452625546
244,-86.74940494607551,39.583737086721484
245,-86.74938986438886,39.58374636727882
246,-86.74937461210715,39.58375532556971
247,-86.74935920614864,39.583763982412925
248,-86.74934365869616,39.58377234904883
249,-86.7493169376603,39.58378537941051
250,-86.74930050420808,39.58379224608245
251,-86.74928419318128,39.583799627720175
252,-86.74926756404341,39.583805977769515
253,-86.74925064603269,39.5838113429717
254,-86.74923387187164,39.58381727779276
255,-86.74921684131733,39.58382229839589
256,-86.74919977295058,39.583827196073436
257,-86.74918248549088,39.583831247613396
258,-86.74916536284756,39.583835947104355
259,-86.74914822014938,39.58384057282969
260,-86.74913106195852,39.583845138940475
261,-86.74911389096516,39.583849654074164
262,-86.7490967093453,39.58385412590705
263,-86.74907951949795,39.58385856371573
264,-86.74906249393504,39.58386374887085
265,-86.74904529413662,39.58386816060946
266,-86.74902809423538,39.58387257289969
267,-86.7490108959039,39.58387699291829
268,-86.74899370032563,39.5838814255051
269,-86.74897650868026,39.58388587526701
270,-86.74895932138,39.58389034342547
271,-86.74894213828902,39.583894828953426
272,-86.74892495924591,39.583899330818085
273,-86.74890778424724,39.58390384868957
274,-86.74889061340177,39.58390838271643
275,-86.74887344681805,39.58391293307006
276,-86.74885628455147,39.58391749974215
277,-86.74885168153081,39.58391874020247
278,-86.74883452719821,39.58392333635249
279,-86.74881737699755,39.58392794765451
280,-86.74880023091178,39.58393257393811
281,-86.74878308892329,39.58393721505157
282,-86.74876595106963,39.58394187107391
283,-86.74874881742639,39.58394654224598
284,-86.74873168802006,39.58395122864587
285,-86.74871456227763,39.58395592819004
286,-86.74869743920345,39.583960637293856
287,-86.74868031776002,39.58396535225063
288,-86.74866319657106,39.58397006811331
289,-86.7486460740224,39.58397477905441
290,-86.74862870876494,39.58397872096962
291,-86.74861158293305,39.58398340683401
292,-86.74859445112679,39.583988070950085
293,-86.74857731190359,39.58399270791919
294,-86.74856016382408,39.58399731224172
295,-86.74854300546467,39.584001878340054
296,-86.74852583544161,39.584006400631345
297,-86.74850865243786,39.58401087361917
298,-86.74849145520402,39.5840152918691
299,-86.74847444639306,39.58402039594869
300,-86.74845721488818,39.58402469359877
301,-86.74843996907936,39.584028933661436
302,-86.7484225168505,39.584032373032365
303,-86.74840524852402,39.58403650562796
304,-86.74838778236789,39.584039841876226
305,-86.74837031211453,39.58404313011333
306,-86.7483528385159,39.584046373017166
307,-86.74833536232735,39.584049573383304
308,-86.74831788430787,39.58405273412434
309,-86.74830023574964,39.58405510554964
310,-86.74828275966478,39.58405819500168
311,-86.74826512116653,39.58406049893301
312,-86.7482476480932,39.584063520826255
313,-86.74823001581025,39.5840657383818
314,-86.74821238486803,39.584067895284896
315,-86.74819475303305,39.58406997979121
316,-86.74817711811232,39.58407197962393
317,-86.74815933609399,39.58407312466502
318,-86.748141692784,39.5840749185597
319,-86.74812404118934,39.58407659192239
320,-86.74810638009845,39.58407813304714
321,-86.74808870830901,39.58407952868189
322,-86.7480709009671,39.58408000926424
323,-86.74805320847084,39.58408107014842
324,-86.74803550292486,39.58408193919111
325,-86.7480177842628,39.584082598825034
326,-86.74800005295148,39.58408303051356
327,-86.74798241545986,39.58408396269673
328,-86.74796465855448,39.584083868235105
329,-86.74794699279184,39.5840842239714
330,-86.74792931730519,39.58408427058798
331,-86.747906441712,39.58408410808225
332,-86.74788892482451,39.58408347720333
333,-86.74787133737387,39.584083332301674
334,-86.74785383474075,39.58408219020716
335,-86.74783626049756,39.58408159109637
336,-86.74781869371856,39.58408080570087
337,-86.74780113501066,39.5840798596963
338,-86.74778358421456,39.58407877997432
339,-86.7477660408643,39.584077589751246
340,-86.74774850442175,39.58407630782516
341,-86.74773097458593,39.58407494419446
342,-86.74771345193099,39.58407349486206
343,-86.74769593764283,39.58407194953787
344,-86.74767843343363,39.584070292520764
345,-86.74766094130715,39.58406850714031
346,-86.7476434634594,39.58406657987871
347,-86.74762600220517,39.58406450222446
348,-86.74760856120662,39.584062259408974
349,-86.74759114579794,39.58405982818457
350,-86.74757376130931,39.584057189737955
351,-86.74755641444489,39.584054319313736
352,-86.74753911414227,39.58405118364624
353,-86.74752187111775,39.58404774801044
354,-86.74750469724447,39.58404398134271
355,-86.74748760537165,39.58403985692657
356,-86.7474706087477,39.58403535365209
357,-86.747453399495,39.584032002600445
358,-86.74743627182141,39.58402832783881
359,-86.74741368771305,39.584022477366936
360,-86.74739607167066,39.58401888067183
361,-86.74737880162594,39.58401445217053
362,-86.74736154501342,39.58400994283673
363,-86.74734428131492,39.584005411677566
364,-86.74733437548836,39.58400268437032
365,-86.74731754348744,39.583997602358046
366,-86.74730048191883,39.58399337256139
367,-86.74728374372498,39.583987773240416
368,-86.74726679108211,39.58398299028958
369,-86.74725003812819,39.58397743697557
370,-86.7472252282807,39.5839700215294
371,-86.74720864600872,39.583963972374995
372,-86.74719182237698,39.58395829957806
373,-86.74717511400787,39.583952315956815
374,-86.74715811367015,39.58394682716385
375,-86.74714155797098,39.58394043521753
376,-86.74712543282757,39.58393320103267
377,-86.7471093219706,39.58392593268204
378,-86.74709278800675,39.58391945058113
379,-86.74708507224628,39.58391607458693
380,-86.74706881914135,39.58390912211086
381,-86.74705247513721,39.58390239297555
382,-86.74703576934392,39.58389670971383
383,-86.74701922184536,39.58389050427053
384,-86.74700257889904,39.583884564876406
385,-86.74698585319209,39.58387886191129
386,-86.74696905875375,39.58387335809404
387,-86.7469522095088,39.58386801463738
388,-86.74693531759378,39.583862797206464
389,-86.7469183945091,39.58385767355454
390,-86.74690117540366,39.58385336116726
391,-86.7468841889592,39.58384843887798
392,-86.74686688895648,39.583844376759906
393,-86.7468498213787,39.58383974304797
394,-86.7468324223514,39.583836019309274
395,-86.74682479329566,39.583834688933024
396,-86.74680760186186,39.58383050970331
397,-86.74679021087236,39.58382735562764
398,-86.74677275447716,39.58382446112605
399,-86.74675538791072,39.58382103493572
400,-86.74673796761647,39.58381788710699
401,-86.74672033436788,39.58381583974313
402,-86.74670281480857,39.5838132718373
403,-86.74669571599696,39.58381241169589
404,-86.7466781443938,39.58381024891903
405,-86.7466605597619,39.58380750616114
406,-86.74664294326423,39.58380580032723
407,-86.74662530906336,39.583804294116455
408,-86.74660766034661,39.58380297038648
409,-86.7465899997422,39.583801812115176
410,-86.74657232942245,39.5838008022466
411,-86.7465546512202,39.58379992285025
412,-86.74653693246576,39.583799916893085
413,-86.74651923972915,39.58379923793653
414,-86.74650150203225,39.58379940266354
415,-86.74648379847012,39.58379891072762
416,-86.74646604393261,39.58379929277398
417,-86.74644828017419,39.583799817174004
418,-86.74643050840741,39.58380050877482
419,-86.74641273045563,39.58380139195369
420,-86.74639494884238,39.5838024907148
421,-86.74638875182384,39.583802557596826
422,-86.74637112998764,39.583803965146025
423,-86.74635351326253,39.58380564380454
424,-86.74633590721953,39.583807615419836
425,-86.7463182336105,39.58380911012485
426,-86.74630066804859,39.58381168234891
427,-86.74628304930951,39.5838137522144
428,-86.74626546385849,39.58381608654135
429,-86.7462479855917,39.583819471354104
430,-86.74623046753194,39.58382228716883
431,-86.74621298513803,39.5838253159119
432,-86.74619553844724,39.583828543551576
433,-86.74619021105192,39.583829443332185
434,-86.74617302823013,39.58383371180726
435,-86.74615565883319,39.58383735589304
436,-86.74613832434243,39.583841163944776
437,-86.74612102440926,39.58384512797604
438,-86.7461039690866,39.58385006653135
439,-86.74608674293648,39.583854356756135
440,-86.74606976345423,39.58385964330923
441,-86.74605263010913,39.58386430185807
442,-86.74603555542701,39.58386916919407
443,-86.74603086590795,39.58387067742909
444,-86.7460142212129,39.58387660590281
445,-86.74599730580707,39.583882003941646
446,-86.74598047139325,39.58388765055831
447,-86.7459637261813,39.583893558637904
448,-86.74594707519174,39.58389972978809
449,-86.74593051905694,39.583906153169686
450,-86.74591405878309,39.58391281973636
451,-86.7458976948089,39.58391971990798
452,-86.74588142563141,39.583926840685045
453,-86.7458652495661,39.58393417006847
454,-86.74584916558153,39.5839416986958
455,-86.74583287634496,39.5839486645605
456,-86.74581697545945,39.58395656320127
457,-86.74580116387303,39.58396463837571
458,-86.74579674843832,39.58396682256833
459,-86.74578104525547,39.58397510772092
460,-86.74576543131937,39.583983559294445
461,-86.74574947203962,39.58399146013147
462,-86.745734034143,39.58400022083
463,-86.74571868145448,39.58400912939885
464,-86.74570341509933,39.58401818437131
465,-86.74568824060934,39.584027391545824
466,-86.74567316511235,39.58403675895564
467,-86.74565819626143,39.58404629483609
468,-86.74564334279256,39.58405600846045
469,-86.74562861450505,39.584065909981724
470,-86.74561402159247,39.58407600922234
471,-86.74559957443789,39.584086315301924
472,-86.74559535794525,39.58408915757276
473,-86.7455811105664,39.58409974227347
474,-86.74556703648483,39.584110556296366
475,-86.74555257290476,39.58412088642904
476,-86.74553889296573,39.58413218942805
477,-86.74552485525491,39.58414301788173
478,-86.74551105773062,39.58415410963271
479,-86.74550690018995,39.584157803776506
480,-86.74549333877243,39.58416937923958
481,-86.74548006650467,39.58418124207835
482,-86.74546640477809,39.58419274491574
483,-86.74545307460939,39.584204538086745
484,-86.74544008284266,39.584216612950016
485,-86.74543569077997,39.58422184725902
486,-86.74542215817662,39.58423399061781
487,-86.74540974806904,39.584246911601724
488,-86.74539684653149,39.584259495124435
489,-86.74538421544334,39.584272249310644
490,-86.74537181583233,39.584285140376124
491,-86.74535960913705,39.58429813759354
492,-86.74534755757986,39.58431121292754
493,-86.74533639536332,39.584324894757735
494,-86.74532454138765,39.58433805284847
495,-86.74531275074902,39.58435122678826
496,-86.74530176785053,39.584364966073146
497,-86.7452908076723,39.584378703426076
498,-86.74527986048939,39.58439243258947
499,-86.74526892655005,39.584406153630454
500,-86.74525875989004,39.58442043883495
501,-86.7452519437133,39.584431169669564
502,-86.74524254183106,39.584446029823745
503,-86.74523315201719,39.58446089752712
504,-86.74522377519494,39.584475773333544
505,-86.74521441286156,39.58449065816457
506,-86.74520506654933,39.584505552965304
507,-86.74519573768951,39.58452045861641
508,-86.74518642758224,39.584535375913966
509,-86.74517713751888,39.584550305645536
510,-86.74516786875371,39.58456524857126
511,-86.74515862249187,39.58458020541519
512,-86.74514939994401,39.58459517689803
513,-86.74514020258087,39.58461016389296
514,-86.74513103221916,39.5846251674741
515,-86.74512189068312,39.58464018870435
516,-86.7451136204733,39.58465572922661
517,-86.74510453800397,39.58467079046785
518,-86.74509632582715,39.58468637835194
519,-86.74508729847182,39.58470147688812
520,-86.74507913588457,39.584717106735845
521,-86.74507015162384,39.58473223509346
522,-86.74506202480065,39.58474789842278
523,-86.7450530710399,39.58476304894388
524,-86.74504496816455,39.58477873861846
525,-86.74503603374488,39.58479390461176
526,-86.7450271050409,39.584809073962234
527,-86.745019017447,39.58482478882433
528,-86.74501009131623,39.58483996369722
529,-86.74500199998698,39.584855688449395
530,-86.74499306507681,39.584870862113384
531,-86.74498412173499,39.58488603074245
532,-86.74497600539449,39.5849017567629
533,-86.74496703821612,39.584916915210826
534,-86.74495889626462,39.5849326380871
535,-86.74494990480744,39.58494778609457
536,-86.744941744612,39.584963510281646
537,-86.74493273844969,39.584978653660265
538,-86.74492456845746,39.58499438432303
539,-86.74491555498412,39.585009527596675
540,-86.74490654040378,39.58502467033365
541,-86.74490182114118,39.585034533930724
542,-86.74489281907222,39.58504968835316
543,-86.74488474324718,39.585065315017935
544,-86.7448757521165,39.58508048015299
545,-86.74486768633058,39.58509612499402
546,-86.74485871079564,39.585111303282964
547,-86.74484974703375,39.58512648826426
548,-86.74484170396342,39.58514216192438
549,-86.74483276564746,39.58515736486544
550,-86.74482473959672,39.58517305918195
551,-86.7448158315486,39.58518828206908
552,-86.74480694229014,39.585203514865796
553,-86.74479893874884,39.58521923540955
554,-86.74479006107077,39.58523447722063
555,-86.74478118426866,39.58524971898
556,-86.74477314892762,39.58526543537502
557,-86.74476424926922,39.58528066744001
558,-86.74475533519467,39.58529589128468
559,-86.74474722053769,39.585311577959494
560,-86.74473825461581,39.58532677653828
561,-86.7447300625311,39.58534243125073
562,-86.74472102632033,39.58535759415799
563,-86.74471273895274,39.585373206373035
564,-86.74470361430627,39.585388322379096
565,-86.74469522906222,39.58540388950275
566,-86.74468679931378,39.585419438237984
567,-86.74467833033454,39.58543497148561
568,-86.74466905835347,39.585450011692
569,-86.74466052999115,39.58546552087385
570,-86.74465197864666,39.585481023982744
571,-86.74464340923919,39.58549652397408
572,-86.74463482640694,39.58551202367339
573,-86.74462623453006,39.585527525780876
574,-86.74461763770009,39.5855430328446
575,-86.7446090397166,39.58555854725077
576,-86.7446004442575,39.58557407132461
577,-86.74459185528266,39.58558960757182
578,-86.74458327707504,39.585605158690086
579,-86.7445739413692,39.585620199320935
580,-86.74456539120409,39.58563578008993
581,-86.74455685795522,39.5856513794851
582,-86.74454834302279,39.58566699832125
583,-86.7445398475288,39.58568263722706
584,-86.74453059349085,39.58569774418123
585,-86.7445221385217,39.58571341992052
586,-86.74451370679405,39.58572911784344
587,-86.74450529992906,39.58574483885075
588,-86.7444961310289,39.585760009015324
589,-86.74448777608978,39.5857757731256
590,-86.74447865609454,39.58579097614071
591,-86.74447035921715,39.585806786615336
592,-86.7444612900138,39.58582202323607
593,-86.74445304314742,39.585837875096956
594,-86.74444997812323,39.58584270540438
595,-86.74444183261691,39.58585844074743
596,-86.74443279615977,39.58587370448571
597,-86.74442375355369,39.58588896470841
598,-86.74441560698342,39.585904716312925
599,-86.74440653461733,39.58591996369389
600,-86.74439835080243,39.585935706444204
601,-86.74438921800709,39.58595092294822
602,-86.74438096320684,39.58596663662675
603,-86.7443726606509,39.58598233019991
604,-86.74436337784073,39.58599746569464
605,-86.7443549500526,39.58601309571893
606,-86.74434274973224,39.58602652348674
607,-86.74433046120083,39.58603987055136
608,-86.74431716058487,39.58605258646696
609,-86.74430466978039,39.58606574671828
610,-86.74429115295115,39.58607825459875
611,-86.74427751093627,39.58609064170204
612,-86.74426373124835,39.5861028968491
613,-86.7442498025697,39.586115008994085
614,-86.74423004392368,39.58613215354219
615,-86.74421607596693,39.58614333440529
616,-86.74420191225566,39.586154319691786
617,-86.74418752208703,39.5861650769691
618,-86.74417286431978,39.58617556126615
619,-86.74416065158292,39.5861881844131
620,-86.7441440240315,39.58620320617867
621,-86.74413062451396,39.58621453182529
622,-86.74411669809238,39.586225210376845
623,-86.74410226709874,39.58623521029466
624,-86.74408302688741,39.58624672326374
625,-86.74406773569756,39.58625537652248
626,-86.74405216748048,39.586263538870476
627,-86.74403637908905,39.58627127711415
628,-86.74402041337486,39.586278646128044
629,-86.74400430411572,39.586285693263605
630,-86.74398807011114,39.586292442006155
631,-86.74397172002202,39.58629889726896
632,-86.74395526142699,39.58630506402609
633,-86.74393418397797,39.58631277325186
634,-86.74391750735587,39.58631832822902
635,-86.74390074743106,39.586323628698445
636,-86.74388408093371,39.58632952595678
637,-86.7438675058595,39.58633603716496
638,-86.74385068200307,39.58634145374396
639,-86.74383394395625,39.586347459618835
640,-86.74381695499568,39.58635229528391
641,-86.74380003979296,39.5863576458425
642,-86.74378287714448,39.58636173693049
643,-86.74376578806228,39.58636628224774
644,-86.74374862275292,39.5863704074225
645,-86.74373153632173,39.58637497863783
646,-86.74371424803776,39.58637829133828
647,-86.74369705316649,39.586382090476015
648,-86.7436708562987,39.58638656486466
649,-86.7436530925404,39.58638959602913
650,-86.74363533803553,39.58639153254856
651,-86.74361752594645,39.58639408754164
652,-86.7435996923337,39.58639644819525
653,-86.74358188645934,39.586397818156385
654,-86.74356406889137,39.5863990495359
655,-86.74354618586831,39.58640098156689
656,-86.74352840053395,39.586401178976764
657,-86.74351054974042,39.58640211596139
658,-86.74349268741831,39.58640299223717
659,-86.74347488124535,39.58640300882354
660,-86.74345714105623,39.586402182121674
661,-86.7434394013745,39.586401344631916
662,-86.74342166143077,39.586400512675645
663,-86.74340392054161,39.58639970106415
664,-86.74338617822177,39.586398921426216
665,-86.74336843408163,39.586398184953964
666,-86.74335068806282,39.586397496606445
667,-86.74333294061762,39.58639684811169
668,-86.74331519219147,39.58639622951088
669,-86.74331036694545,39.586395302609326
670,-86.74329262111158,39.58639471642403
671,-86.74327487501483,39.586394139900385
672,-86.74325712888663,39.586393565393664
673,-86.74323933728492,39.5863921818365
674,-86.74322159522036,39.58639159054836
675,-86.74320385388346,39.58639097694613
676,-86.74318611359256,39.5863903322714
677,-86.7431683747101,39.586389647913784
678,-86.74315063761625,39.586388916687675
679,-86.74313290252408,39.58638813692887
680,-86.74311516936979,39.586387312893606
681,-86.74309743800102,39.586386450103454
682,-86.74307970818052,39.586385555194816
683,-86.74306197963155,39.58638463485229
684,-86.7430442520536,39.58638369561489
685,-86.7430265296442,39.58638352600171
686,-86.74300879957933,39.58638256754669
687,-86.74299106951071,39.58638160921138
688,-86.74297333910164,39.58638065735354
689,-86.74295559850596,39.58638050101122
690,-86.74293786290674,39.58637958176935
691,-86.74292012601587,39.58637868820223
692,-86.74290238756674,39.586377826600234
693,-86.74288464732493,39.586377003276425
694,-86.74286690509314,39.58637622460962
695,-86.74284916071998,39.58637549701923
696,-86.74283141411227,39.586374826852015
697,-86.74281366524772,39.58637422020921
698,-86.74279591417441,39.58637368302096
699,-86.74277816100023,39.58637322148088
700,-86.74276040588836,39.58637284265208
701,-86.74274270117712,39.58637175489406
702,-86.74272505783993,39.58636995787883
703,-86.74270736871435,39.58636904714364
704,-86.74268974897453,39.58636739791818
705,-86.74267214321499,39.586365789257556
706,-86.74265455149072,39.58636419690778
707,-86.74263704690067,39.58636178235839
708,-86.74261948668867,39.58636014517107
709,-86.74260202072924,39.58635763170282
710,-86.74258457625609,39.58635503179585
711,-86.74256715395205,39.58635232202981
712,-86.74254966419285,39.58635030532216
713,-86.7425322864852,39.58634730806624
714,-86.74251493586333,39.586344131003024
715,-86.74249761523161,39.58634075125552
716,-86.74248022315021,39.58633798165376
717,-86.74246297072705,39.586334131068135
718,-86.74244564945614,39.58633085048079
719,-86.7424284868943,39.586326442331924
720,-86.74241126193668,39.58632256518767
721,-86.74239397218817,39.586319201381116
722,-86.74237687084197,39.58631464431075
723,-86.74235958801746,39.58631140263048
724,-86.74234238502586,39.586307761291145
725,-86.74232056188443,39.58630247074678
726,-86.74230360582962,39.58629781505383
727,-86.74228678698034,39.586292686154565
728,-86.74227012342314,39.5862870736965
729,-86.74225362988008,39.58628097988061
730,-86.742237308572,39.586274438350536
731,-86.74222053946453,39.58626904816558
732,-86.74220392613026,39.58626327219496
733,-86.742187143848,39.586257929999164
734,-86.74216469526264,39.586249345791515
735,-86.74214772648341,39.58624320177731
736,-86.74213084323442,39.58623685693168
