39.5821629429474,-86.7460581600513
39.5821624837434,-86.7460756338809
39.582161961875,-86.7460931059528
39.5821613826947,-86.7461105762202
39.5821607508747,-86.7461280446639
39.5821600683569,-86.7461455112006
39.5821593363946,-86.7461629757354
39.5821585564262,-86.7461804381925
39.5821577306438,-86.7461978985436
39.5821568614308,-86.746215356787
39.5821559511255,-86.7462328129365
39.5821550018819,-86.7462502670122
39.5821540158065,-86.7462677190462
39.5821529950202,-86.7462851690847
39.5821519417063,-86.7463026171904
39.582150858064,-86.746320063439
39.5821497462904,-86.7463375079178
39.5821486085765,-86.7463549507243
39.5821474471111,-86.7463723919656
39.5821462640842,-86.7463898317579
39.5821450616906,-86.7464072702259
39.5821438421265,-86.7464247075016
39.582142607591,-86.746442143724
39.582141360297,-86.7464595790384
39.5821401024614,-86.7464770135956
39.5821388362901,-86.7464944475495
39.5821375639447,-86.746511881054
39.5821362875741,-86.7465293142643
39.5821350093666,-86.74654674734
39.5821337316813,-86.746564180454
39.5821324569244,-86.7465816137823
39.5821311872379,-86.7465990474806
39.5821299235961,-86.7466164816181
39.5821286666501,-86.7466339162395
39.5821274169618,-86.7466513513827
39.5821261746942,-86.7466687870562
39.5821249398984,-86.7466862232604
39.5821237126478,-86.7467036599973
39.5821224931157,-86.7467210972758
39.5821212815034,-86.7467385351063
39.5821200780064,-86.7467559734988
39.5821188827935,-86.746773412461
39.5821176960258,-86.746790852
39.5821165178662,-86.7468082921226
39.5821153484847,-86.746825732836
39.5821141880532,-86.7468431741472
39.5821130367436,-86.7468606160628
39.5821118947255,-86.7468780585893
39.5821107621683,-86.7468955017327
39.5821096392414,-86.7469129454986
39.5821085261149,-86.7469303898927
39.5821074229589,-86.7469478349201
39.5821063299437,-86.7469652805858
39.5821052472394,-86.7469827268945
39.5821041750161,-86.7470001738504
39.5821031134438,-86.7470176214576
39.5821020626933,-86.7470350697199
39.5821010229354,-86.7470525186407
39.5820999943405,-86.747069968223
39.5820989770783,-86.7470874184697
39.5820979713179,-86.7471048693831
39.5820969772295,-86.7471223209653
39.5820959949878,-86.7471397732182
39.5820950247685,-86.7471572261436
39.5820940667446,-86.7471746797427
39.5820931210729,-86.7471921340154
39.5820921879053,-86.7472095889611
39.582091267406,-86.7472270445794
39.5820903597987,-86.7472445008728
39.582089465326,-86.747261957844
39.5820885840914,-86.7472794154886
39.5820877154988,-86.7472968737668
39.5820868587315,-86.7473143326294
39.5820860129549,-86.7473317920279
39.5820851772437,-86.7473492519111
39.582084350644,-86.7473667122281
39.5820835322062,-86.7473841729297
39.5820827210047,-86.7474016339689
39.5820819161216,-86.7474190953006
39.5820811166377,-86.7474365568803
39.5820803216273,-86.7474540186643
39.5820795301626,-86.7474714806094
39.582078741316,-86.7474889426729
39.5820779541615,-86.7475064048129
39.5820771677735,-86.7475238669873
39.5820763812263,-86.7475413291546
39.5820755935933,-86.747558791273
39.5820748039477,-86.7475762533004
39.5820740113627,-86.7475937151947
39.5820732149108,-86.747611176913
39.5820724136645,-86.7476286384119
39.5820716066961,-86.7476460996473
39.5820707930781,-86.7476635605741
39.5820699718828,-86.7476810211462
39.582069142182,-86.7476984813161
39.5820683030446,-86.7477159410349
39.5820674535381,-86.7477334002523
39.5820665927316,-86.7477508589162
39.5820657197026,-86.7477683169731
39.5820648335313,-86.7477857743677
39.5820639332917,-86.7478032310425
39.5820630180235,-86.7478206869357
39.582062086754,-86.7478381419825
39.5820611385332,-86.7478555961165
39.5820601725353,-86.7478730492756
39.5820591879786,-86.7478905013976
39.5820581839991,-86.7479079524129
39.5820571592639,-86.7479254022216
39.582056112274,-86.7479428507089
39.5820550419701,-86.7479602977817
39.5820539498244,-86.7479777435011
39.5820528382139,-86.7479951879913
39.5820517097814,-86.7480126314016
39.5820505687137,-86.7480300739903
39.5820494197546,-86.7480475160611
39.5820482675862,-86.7480649579202
39.582047116525,-86.7480823998525
39.5820459707548,-86.748099842133
39.5820448344763,-86.7481172850342
39.5820437119942,-86.7481347288284
39.5820426076516,-86.74815217378
39.5820415257753,-86.7481696201388
39.5820404705889,-86.7481870681317
39.582039446279,-86.7482045179638
39.5820384570676,-86.7482219698201
39.5820375073877,-86.7482394238714
39.5820366017529,-86.7482568802624
39.5820357445333,-86.7482743390971
39.5820349392106,-86.7482918004017
39.5820341889306,-86.7483092641572
39.582033497554,-86.7483267303422
39.5820328733691,-86.7483441990542
39.5820323263613,-86.7483616703496
39.5820318670164,-86.7483791441646
39.5820315089193,-86.7483966203406
39.5820312668575,-86.7484140985006
